quantization,inference_time,precision
int8,0.014017820358276367,0.01
int8,0.014057397842407227,0.01
int8,0.014055490493774414,0.0
int8,0.013960599899291992,0.15
int8,0.0139312744140625,0.01
int8,0.013965845108032227,0.02
int8,0.014528274536132812,0.0
int8,0.014110803604125977,0.0
int8,0.014095067977905273,0.15
int8,0.014087915420532227,0.14
int8,0.013931512832641602,0.04
int8,0.01395869255065918,0.0
int8,0.01398015022277832,0.03
int8,0.014000892639160156,0.0
int8,0.01400446891784668,0.0
int8,0.014040231704711914,0.16
int8,0.014007329940795898,0.0
int8,0.014040708541870117,0.01
int8,0.01401209831237793,0.04
int8,0.013959884643554688,0.0
int8,0.013908863067626953,0.07
int8,0.013937950134277344,0.0
int8,0.01433873176574707,0.0
int8,0.014073371887207031,0.0
int8,0.014277458190917969,0.01
int8,0.01412653923034668,0.0
int8,0.0139312744140625,0.0
int8,0.013905048370361328,0.0
int8,0.013908624649047852,0.0
int8,0.014019250869750977,0.01
int8,0.013997554779052734,0.0
int8,0.013987541198730469,0.02
int8,0.014010190963745117,0.0
int8,0.01401519775390625,0.02
int8,0.013936519622802734,0.0
int8,0.013971567153930664,0.0
int8,0.013990402221679688,0.07
int8,0.013976573944091797,0.0
int8,0.013997793197631836,0.0
int8,0.013965845108032227,0.0
int8,0.013970613479614258,0.0
int8,0.013956069946289062,0.0
int8,0.01397395133972168,0.0
int8,0.01396036148071289,0.0
int8,0.014004230499267578,0.0
int8,0.014027833938598633,0.0
int8,0.013954401016235352,0.19
int8,0.013956546783447266,0.0
int8,0.013974189758300781,0.0
int8,0.014011144638061523,0.14
int8,0.014497041702270508,0.0
int8,0.015391826629638672,0.01
int8,0.014756202697753906,0.0
int8,0.013998985290527344,0.0
int8,0.013968706130981445,0.01
int8,0.014973878860473633,0.06
int8,0.014033317565917969,0.11
int8,0.014015913009643555,0.0
int8,0.013947010040283203,0.0
int8,0.014130353927612305,0.0
int8,0.014032125473022461,0.01
int8,0.014001131057739258,0.11
int8,0.014204025268554688,0.01
int8,0.014093637466430664,0.0
int8,0.014137983322143555,0.0
int8,0.013982057571411133,0.0
int8,0.014042854309082031,0.09
int8,0.013930797576904297,0.02
int8,0.013998270034790039,0.13
int8,0.01398015022277832,0.0
int8,0.013960599899291992,0.08
int8,0.014025688171386719,0.18
int8,0.014044761657714844,0.05
int8,0.014917135238647461,0.16
int8,0.014294862747192383,0.0
int8,0.013978242874145508,0.0
int8,0.013972997665405273,0.0
int8,0.014727592468261719,0.0
int8,0.014864206314086914,0.01
int8,0.014151573181152344,0.03
int8,0.014400720596313477,0.01
int8,0.014277935028076172,0.0
int8,0.014301300048828125,0.01
int8,0.014477968215942383,0.0
int8,0.014109611511230469,0.0
int8,0.014019966125488281,0.13
int8,0.014909744262695312,0.0
int8,0.01408839225769043,0.0
int8,0.014063119888305664,0.0
int8,0.014075040817260742,0.0
int8,0.014122962951660156,0.01
int8,0.014109611511230469,0.0
int8,0.014097929000854492,0.11
int8,0.014059305191040039,0.14
int8,0.0147552490234375,0.02
int8,0.014195680618286133,0.0
int8,0.014386415481567383,0.0
int8,0.014042854309082031,0.0
int8,0.013943672180175781,0.15
int8,0.014035224914550781,0.0
int8,0.014044046401977539,0.0
int8,0.014369964599609375,0.0
int8,0.014842748641967773,0.0
int8,0.014040708541870117,0.02
int8,0.013999223709106445,0.02
int8,0.014351129531860352,0.0
int8,0.014070272445678711,0.01
int8,0.013969898223876953,0.1
int8,0.014034748077392578,0.0
int8,0.013971567153930664,0.1
int8,0.01399540901184082,0.03
int8,0.014003276824951172,0.0
int8,0.013982295989990234,0.02
int8,0.01399087905883789,0.0
int8,0.014008760452270508,0.0
int8,0.014019012451171875,0.0
int8,0.014162778854370117,0.0
int8,0.014014482498168945,0.0
int8,0.013965606689453125,0.0
int8,0.01397848129272461,0.0
int8,0.013965606689453125,0.18
int8,0.01399540901184082,0.0
int8,0.013983011245727539,0.0
int8,0.014085054397583008,0.0
int8,0.014161825180053711,0.15
int8,0.013944387435913086,0.0
int8,0.013969898223876953,0.03
int8,0.01395726203918457,0.03
int8,0.013960838317871094,0.01
int8,0.013979673385620117,0.0
int8,0.013954639434814453,0.0
int8,0.014357566833496094,0.0
int8,0.014346122741699219,0.01
int8,0.014019966125488281,0.11
int8,0.014059305191040039,0.07
int8,0.014812469482421875,0.16
int8,0.013980627059936523,0.0
int8,0.014145612716674805,0.1
int8,0.014054536819458008,0.0
int8,0.014053106307983398,0.0
int8,0.014095544815063477,0.0
int8,0.014071226119995117,0.0
int8,0.013978719711303711,0.0
int8,0.014050960540771484,0.11
int8,0.013987302780151367,0.01
int8,0.013991594314575195,0.0
int8,0.01399540901184082,0.0
int8,0.014768600463867188,0.0
int8,0.014062166213989258,0.11
int8,0.014076709747314453,0.19
int8,0.013934612274169922,0.0
int8,0.013976573944091797,0.04
int8,0.014008045196533203,0.0
int8,0.014013528823852539,0.0
int8,0.013969182968139648,0.15
int8,0.013976573944091797,0.0
int8,0.014005661010742188,0.15
int8,0.013977766036987305,0.0
int8,0.013985157012939453,0.0
int8,0.014009475708007812,0.0
int8,0.014104843139648438,0.0
int8,0.014080524444580078,0.09
int8,0.014147520065307617,0.0
int8,0.014089822769165039,0.0
int8,0.014076471328735352,0.04
int8,0.014070272445678711,0.01
int8,0.013977289199829102,0.07
int8,0.014039278030395508,0.0
int8,0.014106988906860352,0.03
int8,0.014112710952758789,0.05
int8,0.013970136642456055,0.0
int8,0.0139312744140625,0.14
int8,0.014094829559326172,0.0
int8,0.014005899429321289,0.01
int8,0.014024734497070312,0.01
int8,0.014003276824951172,0.01
int8,0.013958930969238281,0.02
int8,0.01396799087524414,0.1
int8,0.013934135437011719,0.06
int8,0.013945817947387695,0.12
int8,0.014034748077392578,0.0
int8,0.013946771621704102,0.0
int8,0.013983488082885742,0.0
int8,0.014002561569213867,0.11
int8,0.013953685760498047,0.13
int8,0.013946771621704102,0.01
int8,0.013979196548461914,0.09
int8,0.013951301574707031,0.0
int8,0.014003753662109375,0.01
int8,0.014003276824951172,0.0
int8,0.013962507247924805,0.0
int8,0.014290809631347656,0.0
int8,0.014098405838012695,0.0
int8,0.014181852340698242,0.01
int8,0.014478683471679688,0.04
int8,0.015102386474609375,0.0
int8,0.014203548431396484,0.02
int8,0.013988018035888672,0.01
int8,0.013990402221679688,0.0
int8,0.013999700546264648,0.0
int8,0.014005422592163086,0.05
int8,0.014037370681762695,0.0
int8,0.013975143432617188,0.01
int8,0.013971567153930664,0.0
int8,0.014015913009643555,0.0
int8,0.013974905014038086,0.0
int8,0.013938426971435547,0.0
int8,0.014021635055541992,0.0
int8,0.013979196548461914,0.0
int8,0.013983726501464844,0.0
int8,0.014090299606323242,0.0
int8,0.014061450958251953,0.0
int8,0.013963699340820312,0.0
int8,0.013988971710205078,0.0
int8,0.013981103897094727,0.11
int8,0.014095067977905273,0.0
int8,0.014117956161499023,0.0
int8,0.014139413833618164,0.0
int8,0.014464855194091797,0.0
int8,0.013993263244628906,0.0
int8,0.01397848129272461,0.0
int8,0.01394200325012207,0.01
int8,0.013996124267578125,0.0
int8,0.013974189758300781,0.17
int8,0.014000654220581055,0.0
int8,0.013936519622802734,0.0
int8,0.013906240463256836,0.0
int8,0.014038324356079102,0.16
int8,0.014026880264282227,0.0
int8,0.014204025268554688,0.0
int8,0.01395559310913086,0.0
int8,0.013979196548461914,0.0
int8,0.013961076736450195,0.0
int8,0.01397395133972168,0.17
int8,0.01405191421508789,0.0
int8,0.014023303985595703,0.0
int8,0.013984918594360352,0.13
int8,0.013996124267578125,0.0
int8,0.014037609100341797,0.01
int8,0.013993501663208008,0.07
int8,0.014681339263916016,0.01
int8,0.014121294021606445,0.2
int8,0.014070510864257812,0.0
int8,0.013948678970336914,0.0
int8,0.013978719711303711,0.0
int8,0.013974428176879883,0.0
int8,0.013969898223876953,0.05
int8,0.01396036148071289,0.0
int8,0.01398777961730957,0.0
int8,0.01398324966430664,0.0
int8,0.013975381851196289,0.04
int8,0.013985395431518555,0.01
int8,0.013983488082885742,0.0
int8,0.014063358306884766,0.0
int8,0.013983011245727539,0.0
int8,0.014271736145019531,0.0
int8,0.014400959014892578,0.0
int8,0.014011144638061523,0.01
int8,0.014066934585571289,0.15
int8,0.01442408561706543,0.08
int8,0.013920307159423828,0.0
int8,0.013958930969238281,0.09
int8,0.01397395133972168,0.01
int8,0.014010906219482422,0.0
int8,0.014156579971313477,0.0
int8,0.014029502868652344,0.14
int8,0.013935565948486328,0.0
int8,0.01397562026977539,0.0
int8,0.013958930969238281,0.01
int8,0.013983964920043945,0.0
int8,0.014016151428222656,0.0
int8,0.014002561569213867,0.05
int8,0.01401972770690918,0.14
int8,0.014024019241333008,0.09
int8,0.01397395133972168,0.02
int8,0.014621973037719727,0.0
int8,0.01410222053527832,0.0
int8,0.014153003692626953,0.0
int8,0.014032840728759766,0.0
int8,0.014017581939697266,0.0
int8,0.014139175415039062,0.0
int8,0.01409149169921875,0.13
int8,0.01412820816040039,0.06
int8,0.014048099517822266,0.01
int8,0.013948678970336914,0.0
int8,0.013998985290527344,0.11
int8,0.013994455337524414,0.04
int8,0.013978958129882812,0.0
int8,0.01395559310913086,0.0
int8,0.014027833938598633,0.0
int8,0.014008760452270508,0.01
int8,0.013971090316772461,0.1
int8,0.014045476913452148,0.02
int8,0.014300107955932617,0.11
int8,0.014035463333129883,0.0
int8,0.014085769653320312,0.0
int8,0.014051675796508789,0.03
int8,0.01405787467956543,0.0
int8,0.014020681381225586,0.0
int8,0.013973236083984375,0.0
int8,0.01401066780090332,0.11
int8,0.013981103897094727,0.01
int8,0.013981103897094727,0.04
int8,0.01399374008178711,0.06
int8,0.014033079147338867,0.0
int8,0.013979673385620117,0.01
int8,0.013950109481811523,0.0
int8,0.01398777961730957,0.18
int8,0.014003515243530273,0.09
int8,0.014075756072998047,0.1
int8,0.014015913009643555,0.01
int8,0.014012813568115234,0.01
int8,0.014087677001953125,0.0
int8,0.014011383056640625,0.01
int8,0.014056682586669922,0.0
int8,0.014066696166992188,0.2
int8,0.01403355598449707,0.11
int8,0.014086246490478516,0.0
int8,0.014101982116699219,0.01
int8,0.014097213745117188,0.21
int8,0.014100074768066406,0.0
int8,0.014143228530883789,0.02
int8,0.013972759246826172,0.0
int8,0.013982057571411133,0.02
int8,0.013981103897094727,0.0
int8,0.01401829719543457,0.0
int8,0.013994216918945312,0.11
int8,0.01452016830444336,0.13
int8,0.013986825942993164,0.07
int8,0.014068841934204102,0.0
int8,0.013929367065429688,0.01
int8,0.01407766342163086,0.02
int8,0.014047622680664062,0.01
int8,0.014048576354980469,0.0
int8,0.014001846313476562,0.0
int8,0.014444589614868164,0.06
int8,0.01414632797241211,0.0
int8,0.014097452163696289,0.15
int8,0.014053821563720703,0.0
int8,0.014104604721069336,0.02
int8,0.014082670211791992,0.0
int8,0.014045953750610352,0.1
int8,0.014113187789916992,0.0
int8,0.014160633087158203,0.01
int8,0.01425623893737793,0.02
int8,0.014731168746948242,0.0
int8,0.014036178588867188,0.11
int8,0.01488351821899414,0.01
int8,0.013989925384521484,0.21
int8,0.01435542106628418,0.02
int8,0.014501810073852539,0.06
int8,0.014036893844604492,0.01
int8,0.014012575149536133,0.01
int8,0.013993978500366211,0.0
int8,0.014052391052246094,0.0
int8,0.01398921012878418,0.0
int8,0.013960599899291992,0.01
int8,0.013965129852294922,0.0
int8,0.013959884643554688,0.0
int8,0.014000892639160156,0.0
int8,0.013955831527709961,0.0
int8,0.014034271240234375,0.02
int8,0.013926982879638672,0.02
int8,0.014070272445678711,0.0
int8,0.014018535614013672,0.05
int8,0.013942241668701172,0.0
int8,0.01398324966430664,0.0
int8,0.014344930648803711,0.0
int8,0.014078617095947266,0.14
int8,0.014188289642333984,0.08
int8,0.014102697372436523,0.04
int8,0.014050722122192383,0.06
int8,0.01408839225769043,0.08
int8,0.014130830764770508,0.07
int8,0.014109611511230469,0.0
int8,0.014075517654418945,0.0
int8,0.014090538024902344,0.15
int8,0.014110088348388672,0.04
int8,0.014066934585571289,0.11
int8,0.014133691787719727,0.11
int8,0.014522790908813477,0.0
int8,0.014117717742919922,0.04
int8,0.014005184173583984,0.0
int8,0.01400899887084961,0.01
int8,0.013976335525512695,0.0
int8,0.01410984992980957,0.0
int8,0.014002323150634766,0.0
int8,0.013957977294921875,0.0
int8,0.013976573944091797,0.0
int8,0.014369726181030273,0.0
int8,0.014103174209594727,0.0
int8,0.014028549194335938,0.01
int8,0.01407003402709961,0.0
int8,0.014082908630371094,0.03
int8,0.014088153839111328,0.0
int8,0.014112234115600586,0.02
int8,0.0140838623046875,0.19
int8,0.014430522918701172,0.02
int8,0.015471458435058594,0.0
int8,0.014036893844604492,0.0
int8,0.013995170593261719,0.0
int8,0.014001607894897461,0.0
int8,0.014006614685058594,0.0
int8,0.014075994491577148,0.0
int8,0.014037609100341797,0.0
int8,0.014112710952758789,0.0
int8,0.01407313346862793,0.0
int8,0.014038562774658203,0.01
int8,0.014046669006347656,0.18
int8,0.013988018035888672,0.05
int8,0.013957500457763672,0.0
int8,0.01405787467956543,0.14
int8,0.013988256454467773,0.04
int8,0.014003753662109375,0.04
int8,0.014032840728759766,0.0
int8,0.013972282409667969,0.0
int8,0.013965129852294922,0.0
int8,0.013924121856689453,0.04
int8,0.01402902603149414,0.0
int8,0.014157772064208984,0.01
int8,0.013987302780151367,0.06
int8,0.01397252082824707,0.0
int8,0.013983488082885742,0.0
int8,0.01400899887084961,0.21
int8,0.0139617919921875,0.0
int8,0.013998031616210938,0.0
int8,0.014043807983398438,0.01
int8,0.013999700546264648,0.0
int8,0.013922929763793945,0.05
int8,0.013995647430419922,0.0
int8,0.013932943344116211,0.0
int8,0.013961553573608398,0.0
int8,0.013919591903686523,0.01
int8,0.01399683952331543,0.18
int8,0.014184236526489258,0.03
int8,0.013978242874145508,0.0
int8,0.013989925384521484,0.01
int8,0.013991355895996094,0.04
int8,0.013991594314575195,0.01
int8,0.014046669006347656,0.0
int8,0.013979434967041016,0.0
int8,0.013993263244628906,0.0
int8,0.014026880264282227,0.01
int8,0.014055013656616211,0.0
int8,0.014015913009643555,0.0
int8,0.013978004455566406,0.0
int8,0.013974905014038086,0.05
int8,0.013982772827148438,0.0
int8,0.013981103897094727,0.01
int8,0.014032602310180664,0.06
int8,0.014004230499267578,0.0
int8,0.013967275619506836,0.0
int8,0.013924121856689453,0.0
int8,0.014005661010742188,0.13
int8,0.01398324966430664,0.0
int8,0.014086008071899414,0.0
int8,0.014153242111206055,0.0
int8,0.014134407043457031,0.0
int8,0.014107465744018555,0.0
int8,0.014032363891601562,0.0
int8,0.014534711837768555,0.14
int8,0.013919353485107422,0.11
int8,0.013921260833740234,0.0
int8,0.013964414596557617,0.0
int8,0.013985157012939453,0.0
int8,0.01391148567199707,0.0
int8,0.013982772827148438,0.04
int8,0.01392054557800293,0.0
int8,0.013931035995483398,0.0
int8,0.013951301574707031,0.0
int8,0.013994693756103516,0.06
int8,0.013940811157226562,0.06
int8,0.014014959335327148,0.09
int8,0.013991594314575195,0.0
int8,0.01396942138671875,0.01
int8,0.014003753662109375,0.04
int8,0.013993501663208008,0.0
int8,0.013962984085083008,0.0
int8,0.013984441757202148,0.0
int8,0.013960123062133789,0.0
int8,0.013939857482910156,0.0
int8,0.013978958129882812,0.0
int8,0.013968706130981445,0.0
int8,0.013959646224975586,0.07
int8,0.013979673385620117,0.0
int8,0.013991117477416992,0.0
int8,0.013995170593261719,0.0
int8,0.013945817947387695,0.0
int8,0.013974428176879883,0.0
int8,0.01400303840637207,0.0
int8,0.013988256454467773,0.05
int8,0.014026880264282227,0.08
int8,0.014011383056640625,0.0
int8,0.013936281204223633,0.0
int8,0.013952255249023438,0.01
int8,0.01400446891784668,0.01
int8,0.01401972770690918,0.02
int8,0.01402592658996582,0.0
int8,0.013970375061035156,0.15
int8,0.014086484909057617,0.03
int8,0.013985872268676758,0.01
int8,0.013953447341918945,0.14
int8,0.013989686965942383,0.0
int8,0.01394200325012207,0.04
int8,0.013977527618408203,0.0
int8,0.01398158073425293,0.0
int8,0.013988494873046875,0.0
int8,0.013958454132080078,0.0
int8,0.013916730880737305,0.01
int8,0.014036417007446289,0.14
int8,0.014070987701416016,0.0
int8,0.014055252075195312,0.04
int8,0.01407003402709961,0.0
int8,0.01406717300415039,0.07
int8,0.014054059982299805,0.03
int8,0.014042377471923828,0.0
int8,0.014064550399780273,0.0
int8,0.014061927795410156,0.09
int8,0.014065265655517578,0.0
int8,0.014030218124389648,0.01
int8,0.014089107513427734,0.0
int8,0.014086484909057617,0.03
int8,0.014088153839111328,0.13
int8,0.01410984992980957,0.0
int8,0.01408076286315918,0.0
int8,0.013975143432617188,0.02
int8,0.013973474502563477,0.0
int8,0.013929367065429688,0.04
int8,0.013944387435913086,0.06
int8,0.013983726501464844,0.02
int8,0.013985157012939453,0.04
int8,0.013952493667602539,0.14
int8,0.013961076736450195,0.0
int8,0.013988971710205078,0.0
int8,0.014013290405273438,0.0
int8,0.014015913009643555,0.0
int8,0.013993024826049805,0.0
int8,0.014002799987792969,0.15
int8,0.013981342315673828,0.0
int8,0.014333009719848633,0.0
int8,0.014069557189941406,0.0
int8,0.014047622680664062,0.01
int8,0.014048576354980469,0.0
int8,0.013971567153930664,0.18
int8,0.014009714126586914,0.0
int8,0.013941287994384766,0.01
int8,0.013976573944091797,0.0
int8,0.013993024826049805,0.15
int8,0.014014482498168945,0.0
int8,0.01400303840637207,0.0
int8,0.013961315155029297,0.05
int8,0.013976573944091797,0.0
int8,0.014022350311279297,0.0
int8,0.013954877853393555,0.06
int8,0.01405644416809082,0.0
int8,0.013910531997680664,0.07
int8,0.01392817497253418,0.01
int8,0.014768600463867188,0.15
int8,0.014599323272705078,0.07
int8,0.01404571533203125,0.0
int8,0.013923406600952148,0.0
int8,0.013944864273071289,0.01
int8,0.013921022415161133,0.11
int8,0.013880729675292969,0.0
int8,0.013937950134277344,0.01
int8,0.01408076286315918,0.0
int8,0.01399374008178711,0.21
int8,0.013965606689453125,0.0
int8,0.013893365859985352,0.0
int8,0.013921499252319336,0.01
int8,0.013928413391113281,0.01
int8,0.013952970504760742,0.12
int8,0.014000654220581055,0.0
int8,0.013968467712402344,0.07
int8,0.013971090316772461,0.0
int8,0.013952255249023438,0.12
int8,0.013960838317871094,0.1
int8,0.01402735710144043,0.04
int8,0.014013528823852539,0.01
int8,0.01426076889038086,0.09
int8,0.014075517654418945,0.0
int8,0.0141143798828125,0.0
int8,0.013988018035888672,0.02
int8,0.013964176177978516,0.0
int8,0.014037609100341797,0.15
int8,0.014048099517822266,0.0
int8,0.014068603515625,0.01
int8,0.014023065567016602,0.0
int8,0.013947725296020508,0.0
int8,0.01397085189819336,0.0
int8,0.013989448547363281,0.01
int8,0.01398921012878418,0.11
int8,0.014065265655517578,0.0
int8,0.014052391052246094,0.01
int8,0.014108419418334961,0.01
int8,0.014134883880615234,0.03
int8,0.014054298400878906,0.0
int8,0.013982772827148438,0.0
int8,0.013984203338623047,0.08
int8,0.014802932739257812,0.0
int8,0.014103174209594727,0.0
int8,0.014033317565917969,0.0
int8,0.013978242874145508,0.01
int8,0.014006614685058594,0.0
int8,0.013941764831542969,0.21
int8,0.014009714126586914,0.0
int8,0.014030694961547852,0.11
int8,0.014097452163696289,0.15
int8,0.014007806777954102,0.13
int8,0.014016151428222656,0.0
int8,0.013993024826049805,0.03
int8,0.013972997665405273,0.02
int8,0.014027118682861328,0.0
int8,0.013959169387817383,0.11
int8,0.014425039291381836,0.16
int8,0.01403355598449707,0.0
int8,0.014042377471923828,0.13
int8,0.01403188705444336,0.0
int8,0.014137744903564453,0.0
int8,0.013950586318969727,0.01
int8,0.01443934440612793,0.0
int8,0.014229774475097656,0.0
int8,0.01405787467956543,0.0
int8,0.014024972915649414,0.01
int8,0.014482498168945312,0.0
int8,0.014182806015014648,0.0
int8,0.013993978500366211,0.0
int8,0.013963699340820312,0.0
int8,0.013993501663208008,0.15
int8,0.013943672180175781,0.0
int8,0.013963460922241211,0.0
int8,0.013990640640258789,0.08
int8,0.013995170593261719,0.0
int8,0.014006376266479492,0.0
int8,0.01403355598449707,0.0
int8,0.014020442962646484,0.04
int8,0.014014720916748047,0.02
int8,0.013951301574707031,0.05
int8,0.013991117477416992,0.01
int8,0.014056205749511719,0.0
int8,0.01396632194519043,0.0
int8,0.013947725296020508,0.03
int8,0.013993501663208008,0.0
int8,0.014012575149536133,0.0
int8,0.014000415802001953,0.01
int8,0.014066696166992188,0.0
int8,0.01395559310913086,0.0
int8,0.0139923095703125,0.14
int8,0.01400136947631836,0.0
int8,0.014000654220581055,0.04
int8,0.013956069946289062,0.06
int8,0.013999223709106445,0.1
int8,0.013993024826049805,0.0
int8,0.013976573944091797,0.01
int8,0.014009952545166016,0.1
int8,0.013995885848999023,0.04
int8,0.01405024528503418,0.0
int8,0.014017820358276367,0.0
int8,0.01405954360961914,0.01
int8,0.014048337936401367,0.01
int8,0.013991355895996094,0.0
int8,0.014059782028198242,0.03
int8,0.013956069946289062,0.0
int8,0.01394963264465332,0.05
int8,0.01423788070678711,0.01
int8,0.013967037200927734,0.0
int8,0.014026641845703125,0.01
int8,0.013945341110229492,0.01
int8,0.013934135437011719,0.0
int8,0.013931751251220703,0.01
int8,0.014040946960449219,0.12
int8,0.014122486114501953,0.0
int8,0.014000892639160156,0.07
int8,0.013944864273071289,0.08
int8,0.013982057571411133,0.0
int8,0.01395273208618164,0.0
int8,0.013966083526611328,0.0
int8,0.013947010040283203,0.01
int8,0.01411890983581543,0.0
int8,0.013969182968139648,0.05
int8,0.013977289199829102,0.0
int8,0.013993501663208008,0.0
int8,0.013976573944091797,0.0
int8,0.014034032821655273,0.0
int8,0.014056205749511719,0.0
int8,0.013968229293823242,0.01
int8,0.014086246490478516,0.11
int8,0.01402902603149414,0.0
int8,0.014009475708007812,0.0
int8,0.01404881477355957,0.0
int8,0.01398158073425293,0.0
int8,0.014005184173583984,0.15
int8,0.014003276824951172,0.0
int8,0.014074087142944336,0.04
int8,0.013943195343017578,0.0
int8,0.014028549194335938,0.0
int8,0.01402139663696289,0.0
int8,0.014079809188842773,0.01
int8,0.013979196548461914,0.08
int8,0.013992547988891602,0.08
int8,0.013964653015136719,0.1
int8,0.014019489288330078,0.0
int8,0.014575004577636719,0.02
int8,0.014117717742919922,0.0
int8,0.01394510269165039,0.01
int8,0.014064550399780273,0.16
int8,0.013956308364868164,0.01
int8,0.013985872268676758,0.06
int8,0.014120817184448242,0.08
int8,0.01404714584350586,0.0
int8,0.013963937759399414,0.01
int8,0.014156341552734375,0.0
int8,0.013926267623901367,0.0
int8,0.014060735702514648,0.15
int8,0.013970375061035156,0.0
int8,0.013964414596557617,0.0
int8,0.013973236083984375,0.0
int8,0.014061927795410156,0.0
int8,0.013934135437011719,0.01
int8,0.014007091522216797,0.0
int8,0.014107704162597656,0.01
int8,0.014115571975708008,0.0
int8,0.014097452163696289,0.0
int8,0.014186859130859375,0.0
int8,0.014095783233642578,0.0
int8,0.014154195785522461,0.03
int8,0.0140380859375,0.11
int8,0.014007806777954102,0.0
int8,0.014108896255493164,0.01
int8,0.014123678207397461,0.01
int8,0.01403498649597168,0.12
int8,0.013939380645751953,0.01
int8,0.014016151428222656,0.0
int8,0.014002561569213867,0.0
int8,0.013964414596557617,0.0
int8,0.01399087905883789,0.07
int8,0.014003515243530273,0.0
int8,0.013953208923339844,0.01
int8,0.013982534408569336,0.15
int8,0.013959884643554688,0.0
int8,0.014002084732055664,0.0
int8,0.014007568359375,0.0
int8,0.013960599899291992,0.0
int8,0.014002561569213867,0.01
int8,0.014005422592163086,0.14
int8,0.014029741287231445,0.01
int8,0.014044046401977539,0.0
int8,0.014003992080688477,0.0
int8,0.014009237289428711,0.0
int8,0.013961553573608398,0.0
int8,0.014006376266479492,0.01
int8,0.014004707336425781,0.0
int8,0.01399540901184082,0.02
int8,0.01396036148071289,0.02
int8,0.013983726501464844,0.0
int8,0.014063596725463867,0.0
int8,0.014727115631103516,0.0
int8,0.014225006103515625,0.0
int8,0.01413106918334961,0.0
int8,0.014172792434692383,0.02
int8,0.014109373092651367,0.0
int8,0.014111995697021484,0.0
int8,0.014131784439086914,0.0
int8,0.014003753662109375,0.03
int8,0.013983011245727539,0.0
int8,0.014020204544067383,0.0
int8,0.013953685760498047,0.01
int8,0.014019012451171875,0.01
int8,0.014232635498046875,0.0
int8,0.014024972915649414,0.12
int8,0.014106512069702148,0.0
int8,0.014082193374633789,0.0
int8,0.014127016067504883,0.0
int8,0.014013290405273438,0.0
int8,0.014057159423828125,0.0
int8,0.013961315155029297,0.01
int8,0.014311790466308594,0.0
int8,0.014087915420532227,0.0
int8,0.014024734497070312,0.01
int8,0.013955116271972656,0.16
int8,0.014036893844604492,0.03
int8,0.014094352722167969,0.0
int8,0.014136791229248047,0.01
int8,0.014097213745117188,0.13
int8,0.01408839225769043,0.0
int8,0.014045238494873047,0.0
int8,0.014072895050048828,0.03
int8,0.014035224914550781,0.11
int8,0.013986825942993164,0.02
int8,0.01399540901184082,0.1
int8,0.014007329940795898,0.0
int8,0.013982057571411133,0.0
int8,0.014318227767944336,0.15
int8,0.014119863510131836,0.0
int8,0.013948678970336914,0.0
int8,0.013970613479614258,0.02
int8,0.014021873474121094,0.17
int8,0.014014482498168945,0.0
int8,0.014302730560302734,0.08
int8,0.013998270034790039,0.15
int8,0.01407480239868164,0.02
int8,0.014081954956054688,0.0
int8,0.013961076736450195,0.02
int8,0.013939857482910156,0.17
int8,0.014043569564819336,0.0
int8,0.014091253280639648,0.01
int8,0.014065742492675781,0.0
int8,0.013969182968139648,0.12
int8,0.014048099517822266,0.0
int8,0.014037609100341797,0.05
int8,0.014130830764770508,0.0
int8,0.014019489288330078,0.0
int8,0.013984441757202148,0.08
int8,0.01398015022277832,0.05
int8,0.01392674446105957,0.0
int8,0.013976812362670898,0.08
int8,0.014055013656616211,0.0
int8,0.014045953750610352,0.01
int8,0.013967037200927734,0.0
int8,0.013963937759399414,0.0
int8,0.014036893844604492,0.18
int8,0.013970613479614258,0.0
int8,0.013943910598754883,0.0
int8,0.014081954956054688,0.11
int8,0.014106035232543945,0.09
int8,0.014041900634765625,0.0
int8,0.014055490493774414,0.02
int8,0.014059782028198242,0.0
int8,0.01407313346862793,0.15
int8,0.013937234878540039,0.05
int8,0.013995647430419922,0.07
int8,0.013988256454467773,0.01
int8,0.01402425765991211,0.0
int8,0.013973712921142578,0.0
int8,0.013907909393310547,0.0
int8,0.013956785202026367,0.0
int8,0.01399540901184082,0.01
int8,0.014083623886108398,0.0
int8,0.014021873474121094,0.0
int8,0.014024019241333008,0.0
int8,0.013972282409667969,0.0
int8,0.013910293579101562,0.0
int8,0.013965129852294922,0.0
int8,0.01398158073425293,0.0
int8,0.014102458953857422,0.15
int8,0.014084815979003906,0.08
int8,0.014095067977905273,0.0
int8,0.014072179794311523,0.02
int8,0.014124631881713867,0.1
int8,0.014014005661010742,0.15
int8,0.014030218124389648,0.01
int8,0.014014005661010742,0.15
int8,0.014092206954956055,0.13
int8,0.014369964599609375,0.0
int8,0.014789104461669922,0.0
int8,0.014998912811279297,0.0
int8,0.015394926071166992,0.0
int8,0.014964580535888672,0.0
int8,0.014975786209106445,0.0
int8,0.015180826187133789,0.0
int8,0.01502084732055664,0.0
int8,0.01520395278930664,0.18
int8,0.015415430068969727,0.15
int8,0.014772653579711914,0.0
int8,0.015009164810180664,0.01
int8,0.015462875366210938,0.01
int8,0.015197515487670898,0.09
int8,0.014998197555541992,0.0
int8,0.015166282653808594,0.0
int8,0.015018939971923828,0.0
int8,0.015173196792602539,0.01
int8,0.015267610549926758,0.14
int8,0.015000581741333008,0.01
int8,0.015279293060302734,0.07
